page,thisPage_display_time,probe_key_response,thisPage_probe_time,probe_appeared,time_since_last_probe,response_delay,condition,participant,gender,consent given,dateStr,
17.1.png,4.913399599987315,Intentional Mind Wandering,1.0876693000027444,6.001059400005033,6.001049700018484,2.542530300008366,PC,,m,False,2023-04-14_14h24.29.563,
,,Intentional Mind Wandering,12.63271010000608,17.54609970000456,17.546090400021058,2.448207400011597,PC,,m,False,2023-04-14_14h24.29.563,
