probe_appeared,time_since_last_probe,response_delay,probe_key_response,condition,participant,gender,consent given,dateStr,
5.635261999996146,5.635259600006975,4.997745700005908,<psychopy.hardware.keyboard.KeyPress object at 0x0000021BDBBCA220>,SC,,"['m', 'f', 'n/a']",False,2023-03-13_18h24.02.360,
10.635617599997204,0.0025756000104593113,2.040562800000771,<psychopy.hardware.keyboard.KeyPress object at 0x0000021BDBBCA3D0>,SC,,"['m', 'f', 'n/a']",False,2023-03-13_18h24.02.360,
12.677680399996461,0.0014679000014439225,0.5479106999991927,<psychopy.hardware.keyboard.KeyPress object at 0x0000021BDBBCA550>,SC,,"['m', 'f', 'n/a']",False,2023-03-13_18h24.02.360,
13.226931199998944,0.0013075000024400651,0.4016826000006404,<psychopy.hardware.keyboard.KeyPress object at 0x0000021BDBBCA670>,SC,,"['m', 'f', 'n/a']",False,2023-03-13_18h24.02.360,
13.630019699994591,0.0013736999972024933,0.32960470000398345,<psychopy.hardware.keyboard.KeyPress object at 0x0000021BDBBCA850>,SC,,"['m', 'f', 'n/a']",False,2023-03-13_18h24.02.360,
13.961161999992328,0.0014989999908721074,0.24246039999707136,<psychopy.hardware.keyboard.KeyPress object at 0x0000021BDBBCAA30>,SC,,"['m', 'f', 'n/a']",False,2023-03-13_18h24.02.360,
14.205253299995093,0.0015930999943520874,0.27137390000279993,<psychopy.hardware.keyboard.KeyPress object at 0x0000021BDBBCAC10>,SC,,"['m', 'f', 'n/a']",False,2023-03-13_18h24.02.360,
14.478160899991053,0.0014960999978939071,0.9654639000073075,<psychopy.hardware.keyboard.KeyPress object at 0x0000021BDBBB7FA0>,SC,,"['m', 'f', 'n/a']",False,2023-03-13_18h24.02.360,
15.445349199988414,0.0016928999975789338,0.3723030000110157,<psychopy.hardware.keyboard.KeyPress object at 0x0000021BDBBB7A30>,SC,,"['m', 'f', 'n/a']",False,2023-03-13_18h24.02.360,
15.819107799994526,0.0014233999972930178,1.634799599996768,<psychopy.hardware.keyboard.KeyPress object at 0x0000021BDBBCAEB0>,SC,,"['m', 'f', 'n/a']",False,2023-03-13_18h24.02.360,
17.456698099995265,0.0027565000054892153,0.44922829999995884,<psychopy.hardware.keyboard.KeyPress object at 0x0000021BDBBCA7C0>,SC,,"['m', 'f', 'n/a']",False,2023-03-13_18h24.02.360,
